dice,iou,precision,recall,boundary_f1,boundary_f1_2px,tolerance_px,hd95,hd95_pct_diag,n_lesions,n_pred_components,detected_iou025,det_rate_iou025,detected_iou05,det_rate_iou05,n_false_positives,name,dataset,model,checkpoint,tta
0.7098958504091211,0.550262434729975,0.5555160264083209,0.9831037927166613,0.5197482254231166,0.23514682812224216,8,218.80176069606756,13.804714320488717,2,1,1,0.5,0,0.0,0,cju0sr5ghl0nd08789uzf1raf,kvasir-seg,unet_pvt,polypseg/runs_cv/unet_pvt_seed42_fold4/best.pth,False
0.8247694334433526,0.7017937219416236,0.7597087378271986,0.902017291014293,0.5620972617604041,0.24950015004494205,4,7.27665952236289,0.8911661554212089,1,1,1,1.0,1,1.0,0,cju0tl3uz8blh0993wxvn7ly3,kvasir-seg,unet_pvt,polypseg/runs_cv/unet_pvt_seed42_fold4/best.pth,False
0.983451285052422,0.9674413735333255,0.991002584477055,0.9760141950328196,0.8293158695690013,0.5633689412192202,4,8.246211251235321,1.0195117045598796,1,1,1,1.0,1,1.0,0,cju0u2g7pmnux0801vkk47ivj,kvasir-seg,unet_pvt,polypseg/runs_cv/unet_pvt_seed42_fold4/best.pth,False
0.8202048050373169,0.6952094808821965,0.9932037677239393,0.6985324947530521,0.35742653827217635,0.31096906647160155,4,25.0,3.007282834257322,1,1,1,1.0,1,1.0,0,cju15l5ubz9yh0855b3ivdpse,kvasir-seg,unet_pvt,polypseg/runs_cv/unet_pvt_seed42_fold4/best.pth,False
0.9588974265115302,0.9210402998990859,0.9296074412665173,0.9900931911595156,0.9271383168832784,0.49506898353543993,4,4.242640687119285,0.5927759921195307,1,1,1,1.0,1,1.0,0,cju16d65tzw9d0799ouslsw25,kvasir-seg,unet_pvt,polypseg/runs_cv/unet_pvt_seed42_fold4/best.pth,False
0.9571563763572063,0.9178330812569288,0.9469727061199938,0.9675614563979372,0.6329217938492938,0.5758789829884832,4,13.40519629486787,1.7401408566878052,1,1,1,1.0,1,1.0,0,cju16jgnyzp970878melv7r25,kvasir-seg,unet_pvt,polypseg/runs_cv/unet_pvt_seed42_fold4/best.pth,False
0.9304671717165843,0.8699753267134122,0.8885419053005431,0.9765447967865357,0.4206661374171528,0.23956472164803497,4,129.81322910075517,15.925606128889642,1,1,1,1.0,1,1.0,0,cju175facms5f0993a5tjikvt,kvasir-seg,unet_pvt,polypseg/runs_cv/unet_pvt_seed42_fold4/best.pth,False
0.9589883236364247,0.9212080377295366,0.959324762158286,0.9586521210101696,0.6707251819892922,0.517651336134679,4,9.0,1.1180296753721222,2,2,2,1.0,2,1.0,0,cju183od81ff608017ekzif89,kvasir-seg,unet_pvt,polypseg/runs_cv/unet_pvt_seed42_fold4/best.pth,False
0.9083115027370834,0.8320244328069807,0.871510932992788,0.9483569871047459,0.5497592005529023,0.3852491482877096,4,27.491803964833906,3.3096434595677713,1,1,1,1.0,1,1.0,0,cju18gzrq18zw0878wbf4ftw6,kvasir-seg,unet_pvt,polypseg/runs_cv/unet_pvt_seed42_fold4/best.pth,False
0.9605713256858874,0.9241339491810145,0.9601679663951989,0.9609750240038306,0.8928705824029093,0.7140157895788988,4,5.385164807134504,0.6501409249119614,1,1,1,1.0,1,1.0,0,cju1amqw6p8pw0993d9gc5crl,kvasir-seg,unet_pvt,polypseg/runs_cv/unet_pvt_seed42_fold4/best.pth,False
