dice,iou,precision,recall,boundary_f1,boundary_f1_2px,tolerance_px,hd95,hd95_pct_diag,n_lesions,n_pred_components,detected_iou025,det_rate_iou025,detected_iou05,det_rate_iou05,n_false_positives,name,dataset,model,checkpoint,tta
0.9849921738322828,0.9704281567475571,0.9895688060324611,0.9804576794538014,0.7988140910808408,0.5816011237811862,4,7.211102550927978,0.8674329966989958,1,1,1,1.0,1,1.0,0,cju0s2a9ekvms080138tjjpxr,kvasir-seg,unetpp,polypseg/runs_cv/unetpp_seed42_fold3/best.pth,True
0.9416280996854842,0.889694916697676,0.8981042399207522,0.9895853080556996,0.6332779767986734,0.48841903560934324,4,55.426958771974284,6.672660397915269,1,1,1,1.0,1,1.0,0,cju0u82z3cuma0835wlxrnrjv,kvasir-seg,unetpp,polypseg/runs_cv/unetpp_seed42_fold3/best.pth,True
0.9510976001842942,0.9067550997608586,0.9107142857091877,0.9952284822842403,0.7591895121883405,0.684270902962538,4,19.74811619795803,2.375526834041526,1,1,1,1.0,1,1.0,0,cju0ue769mxii08019zqgdbxn,kvasir-seg,unetpp,polypseg/runs_cv/unetpp_seed42_fold3/best.pth,True
0.9824389561312269,0.9654840484026277,0.9733364140458102,0.9917133575003726,0.8876603714746887,0.6388420390088198,4,5.0,0.6019327549042063,1,1,1,1.0,1,1.0,0,cju13cgqmnhwn0988yrainhcp,kvasir-seg,unetpp,polypseg/runs_cv/unetpp_seed42_fold3/best.pth,True
0.9753383690108132,0.9518638538941308,0.9787280992078672,0.971972037777547,0.7931894702896607,0.5185460707253805,4,7.280109889280518,0.8907574347605406,1,1,1,1.0,1,1.0,0,cju13fwthn9mq0835gacxgy01,kvasir-seg,unetpp,polypseg/runs_cv/unetpp_seed42_fold3/best.pth,True
0.8927835051532856,0.8063314711337323,0.9568749796855582,0.8367387535853911,0.5569273384550959,0.4374102393441345,4,41.26001892403069,5.04506400576433,1,1,1,1.0,1,1.0,0,cju13hp5rnbjx0835bf0jowgx,kvasir-seg,unetpp,polypseg/runs_cv/unetpp_seed42_fold3/best.pth,True
0.9601308573972556,0.9233189235657984,0.9431061586810081,0.9777815061574762,0.63656429571349,0.40438862864391784,4,11.313708498984761,1.3832252231078044,1,1,1,1.0,1,1.0,0,cju14hjh2ob2o0835ouz3r5aa,kvasir-seg,unetpp,polypseg/runs_cv/unetpp_seed42_fold3/best.pth,True
0.8437303200949247,0.7297002894378335,0.7345698352004055,0.990997083558092,0.6847426671253662,0.5361951888260967,4,344.2868715413872,42.131066967418995,1,2,1,1.0,1,1.0,1,cju14pxbaoksp0835qzorx6g6,kvasir-seg,unetpp,polypseg/runs_cv/unetpp_seed42_fold3/best.pth,True
0.9795664274196393,0.9599511950029427,0.9654774150452683,0.994072725243884,0.7713788836532135,0.6194164787349761,4,14.063884069183988,1.7223916355721507,1,1,1,1.0,1,1.0,0,cju15wdt3zla10801odjiw7sy,kvasir-seg,unetpp,polypseg/runs_cv/unetpp_seed42_fold3/best.pth,True
0.8951761062364433,0.8102432535080744,0.8106283867210701,0.9994139709212445,0.3140244892795051,0.12768254693419614,4,8.54400374531753,1.0602843276570926,1,1,1,1.0,1,1.0,0,cju160wshltz10993i1gmqxbe,kvasir-seg,unetpp,polypseg/runs_cv/unetpp_seed42_fold3/best.pth,True
0.9830142186592136,0.966595833191704,0.9744624417657817,0.9917174234023259,0.7572006878676354,0.5207030643082076,4,6.795742752749545,0.8376156741885077,1,1,1,1.0,1,1.0,0,cju16ach3m1da0993r1dq3sn2,kvasir-seg,unetpp,polypseg/runs_cv/unetpp_seed42_fold3/best.pth,True
0.9477339181199951,0.9006599513563623,0.9664554602876173,0.9297239153651896,0.9532581076918385,0.566403995422875,4,4.110795063055892,0.5276580745123254,1,1,1,1.0,1,1.0,0,cju16b6ynq8e40988m8vx0xnj,kvasir-seg,unetpp,polypseg/runs_cv/unetpp_seed42_fold3/best.pth,True
