dice,iou,precision,recall,boundary_f1,boundary_f1_2px,tolerance_px,hd95,hd95_pct_diag,n_lesions,n_pred_components,detected_iou025,det_rate_iou025,detected_iou05,det_rate_iou05,n_false_positives,name,dataset,model,checkpoint,tta
0.9235895668150756,0.8580273270692143,0.8869294813905368,0.9634109135264919,0.3344536840044772,0.19067849745066423,4,47.06795443136797,5.676641918681547,1,2,1,1.0,1,1.0,1,cju15mhjczc8z0801kit5c6di,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,False
0.9651835092950906,0.9327098262974285,0.9605954465729223,0.9698156099902777,0.9719426602461521,0.7414633646353395,4,3.605551275463989,0.44150648252722746,1,1,1,1.0,1,1.0,0,cju17hw9hr9c5098800fu4u8e,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,False
0.7746631250918252,0.6322042051904114,0.9923293675632691,0.6353088908929595,0.24698120205867766,0.19835998913998287,3,157.68639763784319,22.58762805152355,1,1,1,1.0,1,1.0,0,cju17x0j4nfc10993y31pvlgs,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,False
0.9130566494976369,0.8400222965397789,0.8459811176277316,0.9916846135379774,0.48664683472382936,0.3981442633207455,4,52.406582559702265,6.418188532109383,1,2,1,1.0,1,1.0,1,cju17z0qongpa0993de4boim4,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,False
0.9645735840982107,0.9315713500105458,0.959197395424449,0.9700103782665783,0.7927253694010805,0.40413130069246983,4,5.385164807134504,0.6595164447003405,1,1,1,1.0,1,1.0,0,cju1alwgo30z60855fm3y23sm,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,False
0.9540965150172609,0.9122223309476846,0.9370256822589484,0.9718008861038738,0.7968762132602935,0.43359370000034486,4,7.0,0.8420391935920502,1,1,1,1.0,1,1.0,0,cju1aqqv02qwz0878a5cyhr67,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,False
0.9228914002173274,0.8568229799702077,0.8797871641537162,0.9704369248534856,0.5670506346714692,0.24983501560282148,4,13.0,1.5650251627509364,1,1,1,1.0,1,1.0,0,cju1b0y2e396p08558ois175d,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,False
0.9495209368304226,0.9038932522514661,0.9472519691924307,0.9518008003472493,0.7555777264266151,0.5421148734831951,4,8.0,0.9852567915188863,1,1,1,1.0,1,1.0,0,cju1cqc7n4gpy0855jt246k68,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,False
0.8884821367982612,0.7993413027470194,0.9008798460145604,0.8764210244633353,0.5446580522939066,0.431579707370277,4,18.788294228055936,2.4208885266859257,1,1,1,1.0,1,1.0,0,cju1egh885m1l0855ci1lt37c,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,False
0.8548978632246436,0.7465690926331364,0.7471144714720814,0.999023175166673,0.17247508050423602,0.07252503183396886,4,35.35675270765642,4.467339137085418,1,1,1,1.0,1,1.0,0,cju1f15k3w4ct0835cmde6ypo,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,False
