name,sessile,area,unet,unetpp,segformer,mean_dice
cju857ad0l88m0817qx4cwxnf,False,0.1270333498196117,0.969244680208609,0.9740821256026883,0.959030349211255,0.9674523850075173
cju858eswlepn0871pzvdrhj1,False,0.2261436610393909,0.9793406530271083,0.9868694653262372,0.9777393684051869,0.9813164955861775
cju85ia1slh220987y7c20sm2,False,0.0733277306830361,0.978494847504989,0.976129887061818,0.9776924823026111,0.9774390722898061
cju85mpuglq8k0818d2it6hzb,False,0.1801899997021948,0.9714074893922864,0.9664627611329399,0.8285400362380696,0.922136762254432
cju85plp7lmkw0850rx42jdpf,False,0.3067873876155502,0.7979123199123336,0.8447207190020474,0.9007898343087576,0.847807624407713
cju85qefyln6v0850szeb9byi,False,0.384190627798229,0.9635126997055494,0.951301910186638,0.9674532892385947,0.9607559663769273
cju87kbcen2av0987usezo8kn,False,0.0609392459215273,0.26391494684143224,0.29948963950127183,0.31732986628423093,0.293578150875645
cju87q6yoneim0871dl4phvkd,False,0.2584173015482919,0.9719063545144992,0.9593515440238548,0.9473990423490086,0.9595523136291209
cju87vqa0ndwg0850onjdz7ol,False,0.6733168182435184,0.8711225631076491,0.9134076074475708,0.825640754201858,0.870056974919026
cju87xn2snfmv0987sc3d9xnq,False,0.1649194052230413,0.8775460564831516,0.8548429577921456,0.8885730706924201,0.8736540283225724
cju88itqbny720987hxizbj5y,False,0.2129063224097981,0.9128198524934275,0.9297220283780169,0.9129307637812184,0.9184908815508877
cju88nroho44508500129f1nh,False,0.0256919758150274,0.9675587506737898,0.9729959342134049,0.9482278715844112,0.9629275188238685
cju88vx2uoocy075531lc63n3,False,0.0331210695978438,0.9735361737466441,0.9746332368334496,0.9421825264813426,0.9634506456871454
cju8a84g0q76m0818hwiggkod,False,0.4615513229101977,0.9420908813329022,0.9589248189634606,0.9311529865593595,0.9440562289519074
cju8abobpqbir08189u01huru,False,0.1076887583157624,0.9868730248750953,0.9866768073216625,0.9735175907050411,0.982355807633933
cju8aeei7q8k308173n9y4klv,False,0.0662066206620662,0.979625062846315,0.9796387127623408,0.9457082493957999,0.9683240083348186
cju8aj01yqeqm0850lhdz3xdw,False,0.2106442373486899,0.9772210703311194,0.9811177108539182,0.9621798334530898,0.9735062048793758
cju8b2rmgr52s0801p54eyflx,False,0.1664684516730417,0.45331422001156757,0.7838646497472318,0.7573175421050855,0.6648321372879616
cju8b4ja9r2s808509d45ma86,False,0.2203315259112714,0.9760861207221166,0.9752593552515691,0.9715023724619062,0.9742826161451973
cju8b542nr81x0871uxnkm9ih,True,0.0194349071399591,0.8731310658313095,0.8827106863520181,0.9052943110744385,0.8870453544192554
cju8b6rp0r5st0850184f79xt,False,0.2748657093705017,0.9074265451352983,0.9674433752148551,0.88325952506354,0.9193764818045644
cju8b7aqtr4a00987coba14b7,True,0.0350057635139234,0.9631186208038292,0.9687924016239822,0.9546373134929069,0.9621827786402394
cju8bafgqrf4x0818twisk3ea,True,0.1750666240272892,0.9634773454255947,0.9659688760565281,0.9702488756832683,0.9665650323884637
cju8bff9nrfi10850fmfzbf8v,False,0.110133968932358,0.9732002514913289,0.9657646167929421,0.9575193924360201,0.9654947535734304
cju8bk8oirjhw0817hgkua2w8,False,0.2945314768941658,0.9818508514517674,0.9866577216911863,0.9624154812015792,0.976974684781511
cju8bpctzrqkr0850zeldv9kt,False,0.0776164729838851,0.9370850114274933,0.950700973418514,0.9609112482183941,0.9495657443548006
cju8bqxxurs6i0850mu7mtef9,False,0.1289204545454545,0.9743900928780502,0.9755040210833215,0.958101319077192,0.9693318110128546
cju8cbsyssiqj0871gr4jedjp,False,0.1431558603038908,0.9731889899793007,0.9753339249539498,0.94635205393253,0.9649583229552602
cju8doa16u5gh0818w1ywda3q,False,0.7187133401005354,0.9862689967503392,0.9914320324430418,0.9290340755092698,0.9689117015675502
cjyzkpsbjdsjq07211dfi4sru,True,0.0245804398148148,0.8230273685904435,0.9106931952352562,0.8639649302762488,0.8658951647006495
cjyzl833ndne80838pzuq6ila,False,0.135378086419753,0.9729610554527894,0.9742808288953299,0.9439521488693774,0.9637313444058323
cjyzlw7f9faqr070129au64sq,False,0.0940706983024691,0.9121811037465108,0.8956975830665745,0.8991599567768144,0.9023462145299667
cjyzuio1qgh040763k56deohv,True,0.0124975887345679,0.9153200882921384,0.9396975769635662,0.8916695834713714,0.9155624162423587
cjz14qsk2wci60794un9ozwmw,False,0.1093991126543209,0.9799044728041476,0.9762289954475115,0.9656952360458483,0.9739429014325025
ck2da7fwcjfis07218r1rvm95,True,0.0373890817901234,0.9495458463138979,0.9568888320296889,0.95467664689348,0.9537037750790223
