epoch,train_loss,val_dice,lr,seconds
1,1.09828,0.67628,9.993148e-05,9.2
2,0.76488,0.76767,9.972609e-05,3.1
3,0.66054,0.78873,9.938442e-05,3.2
4,0.57218,0.80337,9.890738e-05,3.2
5,0.54593,0.80519,9.829629e-05,3.3
6,0.53387,0.81946,9.755283e-05,3.5
7,0.47799,0.80062,9.667902e-05,3.5
8,0.45371,0.83916,9.567727e-05,3.1
9,0.44443,0.83281,9.455033e-05,3.2
10,0.39701,0.83456,9.330127e-05,3.1
11,0.39252,0.82342,9.193353e-05,3.0
12,0.38343,0.84108,9.045085e-05,3.2
13,0.38266,0.83979,8.885730e-05,3.2
14,0.34931,0.84053,8.715724e-05,3.5
15,0.35707,0.83924,8.535534e-05,3.4
16,0.34613,0.84084,8.345653e-05,3.4
17,0.33070,0.84732,8.146602e-05,3.4
18,0.31813,0.84345,7.938926e-05,3.4
19,0.31098,0.83736,7.723195e-05,3.5
20,0.32286,0.85178,7.500000e-05,3.4
21,0.31330,0.85948,7.269952e-05,3.3
22,0.29390,0.85946,7.033683e-05,3.2
23,0.28688,0.85178,6.791840e-05,3.1
24,0.30530,0.84397,6.545085e-05,3.1
25,0.28612,0.85448,6.294095e-05,3.4
26,0.27217,0.85807,6.039558e-05,3.7
27,0.26895,0.85727,5.782172e-05,3.4
28,0.26245,0.86079,5.522642e-05,3.4
29,0.25136,0.85631,5.261680e-05,3.4
30,0.26982,0.85697,5.000000e-05,3.5
31,0.26085,0.85412,4.738320e-05,3.4
32,0.25947,0.86208,4.477358e-05,3.3
33,0.25192,0.85832,4.217828e-05,3.4
34,0.25152,0.86065,3.960442e-05,3.4
35,0.23909,0.85937,3.705905e-05,3.6
36,0.23601,0.85641,3.454915e-05,3.6
37,0.23877,0.86256,3.208160e-05,3.5
38,0.24196,0.86105,2.966317e-05,3.5
39,0.23755,0.85698,2.730048e-05,3.5
40,0.24314,0.85627,2.500000e-05,3.5
41,0.22336,0.85347,2.276805e-05,3.5
42,0.22682,0.85668,2.061074e-05,3.3
43,0.22763,0.86117,1.853398e-05,3.4
44,0.23731,0.86195,1.654347e-05,3.3
45,0.22864,0.85591,1.464466e-05,3.5
46,0.21545,0.85930,1.284276e-05,3.4
47,0.22189,0.85917,1.114270e-05,3.1
48,0.23396,0.86012,9.549150e-06,3.3
49,0.21672,0.85946,8.066472e-06,3.4
50,0.21964,0.85932,6.698730e-06,3.3
51,0.22165,0.85942,5.449674e-06,3.3
52,0.21531,0.85992,4.322727e-06,3.4
