epoch,train_loss,val_dice,lr,seconds
1,1.21890,0.61634,9.993148e-05,4.2
2,0.96532,0.74152,9.972609e-05,3.4
3,0.87773,0.80328,9.938442e-05,3.3
4,0.80088,0.82459,9.890738e-05,3.4
5,0.74576,0.82737,9.829629e-05,3.5
6,0.68771,0.84287,9.755283e-05,3.3
7,0.63475,0.83983,9.667902e-05,3.4
8,0.58801,0.86868,9.567727e-05,3.5
9,0.55216,0.85737,9.455033e-05,3.5
10,0.53066,0.85423,9.330127e-05,3.5
11,0.48828,0.87565,9.193353e-05,3.5
12,0.45495,0.87632,9.045085e-05,3.4
13,0.41910,0.86507,8.885730e-05,3.5
14,0.41389,0.86941,8.715724e-05,3.6
15,0.38965,0.88549,8.535534e-05,3.5
16,0.38220,0.87536,8.345653e-05,3.5
17,0.36901,0.88552,8.146602e-05,3.5
18,0.34198,0.87062,7.938926e-05,3.5
19,0.34316,0.88744,7.723195e-05,3.6
20,0.32496,0.87965,7.500000e-05,3.6
21,0.31124,0.87166,7.269952e-05,3.4
22,0.30343,0.87150,7.033683e-05,3.5
23,0.28240,0.86467,6.791840e-05,3.6
24,0.28674,0.87321,6.545085e-05,3.6
25,0.27031,0.88283,6.294095e-05,3.8
26,0.26254,0.87759,6.039558e-05,3.5
27,0.24915,0.88043,5.782172e-05,3.5
28,0.26068,0.88183,5.522642e-05,3.5
29,0.25673,0.88448,5.261680e-05,3.5
30,0.24368,0.88973,5.000000e-05,3.5
31,0.21742,0.89323,4.738320e-05,3.6
32,0.22265,0.88622,4.477358e-05,3.5
33,0.22753,0.88678,4.217828e-05,3.5
34,0.22041,0.88829,3.960442e-05,3.5
35,0.21331,0.88922,3.705905e-05,3.6
36,0.20823,0.88675,3.454915e-05,3.4
37,0.20552,0.89231,3.208160e-05,3.4
38,0.20061,0.88826,2.966317e-05,3.3
39,0.19721,0.88214,2.730048e-05,3.3
40,0.20317,0.88543,2.500000e-05,3.3
41,0.19272,0.88315,2.276805e-05,3.6
42,0.19443,0.88963,2.061074e-05,3.5
43,0.19012,0.89133,1.853398e-05,3.6
44,0.20215,0.88948,1.654347e-05,3.5
45,0.18633,0.88722,1.464466e-05,3.5
46,0.17430,0.88350,1.284276e-05,3.5
