epoch,train_loss,val_dice,lr,seconds
1,0.94275,0.79110,9.993148e-05,10.6
2,0.51628,0.84414,9.972609e-05,4.9
3,0.42611,0.84701,9.938442e-05,4.3
4,0.38808,0.86770,9.890738e-05,4.2
5,0.34650,0.87183,9.829629e-05,4.2
6,0.32153,0.87992,9.755283e-05,4.2
7,0.28811,0.88719,9.667902e-05,3.9
8,0.30075,0.88755,9.567727e-05,4.2
9,0.27483,0.88300,9.455033e-05,4.0
10,0.27879,0.88733,9.330127e-05,4.4
11,0.25030,0.89734,9.193353e-05,4.3
12,0.24938,0.89162,9.045085e-05,4.3
13,0.23424,0.89501,8.885730e-05,4.3
14,0.21283,0.89225,8.715724e-05,4.4
15,0.23477,0.87417,8.535534e-05,4.3
16,0.21978,0.88352,8.345653e-05,4.3
17,0.22215,0.89989,8.146602e-05,4.6
18,0.20135,0.90108,7.938926e-05,4.5
19,0.19902,0.89470,7.723195e-05,4.3
20,0.19983,0.89130,7.500000e-05,4.2
21,0.19959,0.89140,7.269952e-05,4.2
22,0.18632,0.89302,7.033683e-05,4.2
23,0.18543,0.89412,6.791840e-05,4.3
24,0.18454,0.89968,6.545085e-05,4.3
25,0.18003,0.89293,6.294095e-05,4.5
26,0.17679,0.89703,6.039558e-05,4.5
27,0.17058,0.89525,5.782172e-05,4.3
28,0.17411,0.89728,5.522642e-05,4.4
29,0.16409,0.89782,5.261680e-05,4.4
30,0.16372,0.89623,5.000000e-05,4.4
31,0.14989,0.90174,4.738320e-05,4.2
32,0.15454,0.89543,4.477358e-05,4.3
33,0.15232,0.90035,4.217828e-05,4.7
34,0.16198,0.90738,3.960442e-05,4.6
35,0.14900,0.90454,3.705905e-05,4.7
36,0.14570,0.90395,3.454915e-05,4.6
37,0.15446,0.89916,3.208160e-05,4.6
38,0.13839,0.89341,2.966317e-05,4.4
39,0.13796,0.89496,2.730048e-05,4.5
40,0.13724,0.90053,2.500000e-05,4.9
41,0.13331,0.89830,2.276805e-05,4.4
42,0.14008,0.90117,2.061074e-05,4.3
43,0.15089,0.90083,1.853398e-05,4.3
44,0.14123,0.89442,1.654347e-05,4.2
45,0.13475,0.90001,1.464466e-05,4.4
46,0.12990,0.89919,1.284276e-05,4.2
47,0.12929,0.90121,1.114270e-05,4.4
48,0.13786,0.90111,9.549150e-06,4.6
49,0.12703,0.89989,8.066472e-06,4.3
