epoch,train_loss,val_dice,lr,seconds
1,0.88783,0.81303,9.993148e-05,10.6
2,0.48586,0.84956,9.972609e-05,4.2
3,0.41118,0.86738,9.938442e-05,4.3
4,0.33873,0.86736,9.890738e-05,4.1
5,0.30936,0.88933,9.829629e-05,4.3
6,0.28847,0.87825,9.755283e-05,4.3
7,0.26801,0.89413,9.667902e-05,4.5
8,0.26920,0.88846,9.567727e-05,4.7
9,0.24867,0.89079,9.455033e-05,4.3
10,0.24820,0.90108,9.330127e-05,4.3
11,0.23704,0.87312,9.193353e-05,4.4
12,0.23238,0.89410,9.045085e-05,4.5
13,0.21917,0.88605,8.885730e-05,4.4
14,0.21145,0.89771,8.715724e-05,4.4
15,0.21401,0.89954,8.535534e-05,4.3
16,0.21273,0.90352,8.345653e-05,4.6
17,0.18446,0.90046,8.146602e-05,4.4
18,0.18483,0.89901,7.938926e-05,4.5
19,0.18838,0.89476,7.723195e-05,4.5
20,0.19492,0.90031,7.500000e-05,4.4
21,0.17240,0.90528,7.269952e-05,4.5
22,0.19980,0.90427,7.033683e-05,4.4
23,0.18104,0.90647,6.791840e-05,4.5
24,0.16717,0.90447,6.545085e-05,4.5
25,0.17653,0.90629,6.294095e-05,4.5
26,0.16709,0.90150,6.039558e-05,4.6
27,0.16296,0.90037,5.782172e-05,4.5
28,0.14538,0.90829,5.522642e-05,4.2
29,0.16160,0.89586,5.261680e-05,4.2
30,0.16718,0.90786,5.000000e-05,4.3
31,0.15890,0.89781,4.738320e-05,4.4
32,0.15712,0.90762,4.477358e-05,4.4
33,0.15664,0.90132,4.217828e-05,4.4
34,0.15754,0.90732,3.960442e-05,4.4
35,0.14485,0.90947,3.705905e-05,4.3
36,0.14423,0.90633,3.454915e-05,4.3
37,0.13133,0.90807,3.208160e-05,4.5
38,0.13685,0.91291,2.966317e-05,4.6
39,0.13908,0.90903,2.730048e-05,4.7
40,0.13515,0.90822,2.500000e-05,4.5
41,0.12552,0.90946,2.276805e-05,4.3
42,0.13501,0.91013,2.061074e-05,4.5
43,0.12729,0.91448,1.853398e-05,4.3
44,0.12210,0.91309,1.654347e-05,4.2
45,0.13554,0.91259,1.464466e-05,4.3
46,0.12028,0.91068,1.284276e-05,4.4
47,0.12423,0.90872,1.114270e-05,4.4
48,0.11535,0.90962,9.549150e-06,4.5
49,0.12123,0.91182,8.066472e-06,4.4
50,0.12245,0.91039,6.698730e-06,4.4
51,0.12048,0.91119,5.449674e-06,4.4
52,0.12310,0.91225,4.322727e-06,4.4
53,0.12398,0.91265,3.320979e-06,4.7
54,0.12185,0.91184,2.447174e-06,4.7
55,0.12113,0.91240,1.703709e-06,4.4
56,0.11242,0.91219,1.092620e-06,4.5
57,0.12154,0.91168,6.155830e-07,4.3
58,0.11509,0.91212,2.739052e-07,4.3
