epoch,train_loss,val_dice,lr,seconds
1,1.21081,0.61728,9.993148e-05,4.1
2,0.96426,0.74136,9.972609e-05,3.4
3,0.87614,0.75013,9.938442e-05,3.5
4,0.79925,0.79259,9.890738e-05,3.4
5,0.73806,0.81361,9.829629e-05,3.4
6,0.68880,0.81201,9.755283e-05,3.3
7,0.63412,0.81840,9.667902e-05,3.4
8,0.59722,0.80374,9.567727e-05,3.4
9,0.55370,0.81248,9.455033e-05,3.5
10,0.52350,0.82109,9.330127e-05,3.5
11,0.49277,0.81088,9.193353e-05,3.4
12,0.46138,0.84337,9.045085e-05,3.5
13,0.44448,0.81839,8.885730e-05,3.4
14,0.41521,0.81355,8.715724e-05,3.4
15,0.39630,0.82123,8.535534e-05,3.4
16,0.38632,0.83224,8.345653e-05,3.4
17,0.36561,0.84920,8.146602e-05,3.4
18,0.34794,0.83334,7.938926e-05,3.3
19,0.33005,0.85215,7.723195e-05,3.3
20,0.32831,0.84177,7.500000e-05,3.4
21,0.32564,0.85243,7.269952e-05,3.3
22,0.29520,0.86485,7.033683e-05,3.1
23,0.30374,0.85659,6.791840e-05,3.2
24,0.30286,0.85345,6.545085e-05,3.3
25,0.27537,0.85775,6.294095e-05,3.5
26,0.27745,0.83758,6.039558e-05,3.3
27,0.25472,0.84611,5.782172e-05,3.3
28,0.26350,0.85252,5.522642e-05,3.1
29,0.25773,0.86158,5.261680e-05,3.2
30,0.24843,0.86001,5.000000e-05,3.3
31,0.23385,0.85176,4.738320e-05,3.3
32,0.22952,0.85562,4.477358e-05,3.4
33,0.22332,0.85596,4.217828e-05,3.3
34,0.21789,0.86129,3.960442e-05,3.3
35,0.21385,0.86035,3.705905e-05,3.3
36,0.21456,0.86573,3.454915e-05,3.4
37,0.21703,0.85971,3.208160e-05,3.5
38,0.21386,0.85207,2.966317e-05,3.3
39,0.20102,0.85470,2.730048e-05,3.3
40,0.19938,0.85298,2.500000e-05,3.6
41,0.19517,0.84903,2.276805e-05,3.5
42,0.19298,0.85371,2.061074e-05,3.5
43,0.19356,0.85975,1.853398e-05,3.5
44,0.19604,0.86516,1.654347e-05,3.6
45,0.18075,0.85725,1.464466e-05,3.5
46,0.17377,0.85451,1.284276e-05,3.6
47,0.18114,0.85399,1.114270e-05,3.6
48,0.17579,0.85732,9.549150e-06,3.6
49,0.17993,0.85895,8.066472e-06,3.5
50,0.17685,0.85864,6.698730e-06,3.4
51,0.18495,0.85561,5.449674e-06,3.4
