dice,iou,precision,recall,boundary_f1,hd95,name,dataset,model,checkpoint,tta
0.9071316139958534,0.830046532238523,0.8387648339999618,0.9876324241383739,0.3280893036349454,47.0,cju14hjh2ob2o0835ouz3r5aa,kvasir-seg,segformer,polypseg/runs/segformer_seed2024/best.pth,True
0.9586607830763344,0.9206037451546475,0.9275664832309697,0.991912105748516,0.5701978329629286,12.727922061357855,cju16jgnyzp970878melv7r25,kvasir-seg,segformer,polypseg/runs/segformer_seed2024/best.pth,True
0.8666154352742713,0.7646261138945248,0.7698459137747251,0.9912104469866597,0.37250063637289743,46.16270980588466,cju17r8il13910799dr2wme2e,kvasir-seg,segformer,polypseg/runs/segformer_seed2024/best.pth,True
0.9738158750368624,0.9489679788915499,0.9687632023633059,0.9789215293871797,0.58089594037095,7.078069548818594,cju18849rrsgr0988p90hkygb,kvasir-seg,segformer,polypseg/runs/segformer_seed2024/best.pth,True
0.9516710513471898,0.9077981224978725,0.9088540454989584,0.9987218160386587,0.3561452014157712,9.848857801796104,cju1b75x63ddl0799sdp0i2j3,kvasir-seg,segformer,polypseg/runs/segformer_seed2024/best.pth,True
0.9550690345558668,0.9140020404600874,0.9524521582787764,0.9577003302616394,0.18472124061801834,18.0,cju1c0qb4tzi308355wtsnp0y,kvasir-seg,segformer,polypseg/runs/segformer_seed2024/best.pth,True
0.975329975365845,0.9518478650862005,0.9740407563778704,0.9766226116390372,0.4429140285087457,104.01922899156675,cju1c3218411b08014g9f6gig,kvasir-seg,segformer,polypseg/runs/segformer_seed2024/best.pth,True
0.9163777355220655,0.8456615977372486,0.9368092080117629,0.8968184471621656,0.4340940190486869,24.151525401514284,cju1cbokpuiw70988j4lq1fpi,kvasir-seg,segformer,polypseg/runs/segformer_seed2024/best.pth,True
0.9564118422088348,0.9164648286476863,0.9635368694751935,0.9493914157540604,0.4315563153471371,7.625496934366037,cju1cdxvz48hw0801i0fjwcnk,kvasir-seg,segformer,polypseg/runs/segformer_seed2024/best.pth,True
0.12182629978017952,0.06486423474352826,0.9416173093080911,0.06512615580110595,0.1249965229691873,303.9319819394749,cju1drnhbrb9409935wi7vkhg,kvasir-seg,segformer,polypseg/runs/segformer_seed2024/best.pth,True
0.9717994100278604,0.9451457424802612,0.947849533075931,0.996990972915308,0.609992179148025,7.905988123446415,cju1haab178i70799tk9z8y8x,kvasir-seg,segformer,polypseg/runs/segformer_seed2024/best.pth,True
0.9760981617468228,0.9533122466232608,0.9859700048356579,0.9664220390629639,0.7655802758363599,11.213682040370403,cju2hos57llxm08359g92p6jj,kvasir-seg,segformer,polypseg/runs/segformer_seed2024/best.pth,True
