dice,iou,precision,recall,boundary_f1,hd95,name,dataset,model,checkpoint,tta
0.9361711757573393,0.8800017017999107,0.8866788125583824,0.9915152677220854,0.4297591631948653,107.13068325249628,cju14hjh2ob2o0835ouz3r5aa,kvasir-seg,unetpp,polypseg/runs/unetpp_seed42/best.pth,False
0.9519566283113419,0.90831797044573,0.9470135980235612,0.9569515306094708,0.5491483571399158,24.773633552842703,cju16jgnyzp970878melv7r25,kvasir-seg,unetpp,polypseg/runs/unetpp_seed42/best.pth,False
0.9315174097272065,0.8718133717924047,0.9536963956602553,0.9103465594949687,0.5490182303324099,7.0710678118654755,cju17r8il13910799dr2wme2e,kvasir-seg,unetpp,polypseg/runs/unetpp_seed42/best.pth,False
0.9720028525382689,0.9455306903703771,0.9622937531026271,0.9819098695243151,0.5571029608547491,7.8576872569299905,cju18849rrsgr0988p90hkygb,kvasir-seg,unetpp,polypseg/runs/unetpp_seed42/best.pth,False
0.9419765591063957,0.89031728664802,0.891495868896282,0.9985173066056622,0.39801682401163113,14.422205101855956,cju1b75x63ddl0799sdp0i2j3,kvasir-seg,unetpp,polypseg/runs/unetpp_seed42/best.pth,False
0.9009370627389647,0.8197320027770035,0.9837138242152864,0.8310099078734303,0.3233590261273938,65.4358382215187,cju1c0qb4tzi308355wtsnp0y,kvasir-seg,unetpp,polypseg/runs/unetpp_seed42/best.pth,False
0.9793467382394875,0.9595293278642191,0.9682642487029213,0.990685859439328,0.6299305968690737,9.899494936611665,cju1c3218411b08014g9f6gig,kvasir-seg,unetpp,polypseg/runs/unetpp_seed42/best.pth,False
0.9392991913712873,0.8855458426449444,0.9254302103184942,0.9535901926375249,0.4984364081320183,12.041594578792296,cju1cbokpuiw70988j4lq1fpi,kvasir-seg,unetpp,polypseg/runs/unetpp_seed42/best.pth,False
0.9567481183602516,0.9170825715228685,0.9249900318933164,0.9907644672165772,0.49526808880574497,9.433981132056603,cju1cdxvz48hw0801i0fjwcnk,kvasir-seg,unetpp,polypseg/runs/unetpp_seed42/best.pth,False
0.12524235411835852,0.06680455705487247,0.965292841636957,0.06696540538727326,0.14565418590238846,304.1742921418574,cju1drnhbrb9409935wi7vkhg,kvasir-seg,unetpp,polypseg/runs/unetpp_seed42/best.pth,False
0.9793740867834799,0.9595818351279811,0.9624979128369928,0.9968526268426077,0.7828109579707783,8.182694247553295,cju1haab178i70799tk9z8y8x,kvasir-seg,unetpp,polypseg/runs/unetpp_seed42/best.pth,False
0.9666613422164541,0.9354738980634761,0.976960863446468,0.9565767189771783,0.545805837521636,21.547511554864492,cju2hos57llxm08359g92p6jj,kvasir-seg,unetpp,polypseg/runs/unetpp_seed42/best.pth,False
0.9661411450989656,0.9345000437138482,0.9372862529582046,0.9968290976902202,0.34419563162986494,12.649110640673518,cju2hw5gjlr5h0988so2qqres,kvasir-seg,unetpp,polypseg/runs/unetpp_seed42/best.pth,False
0.97975534942091,0.9603141255039188,0.9729452004507083,0.9866615059383294,0.6821428775948906,9.848857801796104,cju2lberzkdzm09938cl40pog,kvasir-seg,unetpp,polypseg/runs/unetpp_seed42/best.pth,False
