dice,iou,precision,recall,boundary_f1,hd95,name,dataset,model,checkpoint,tta
0.925515091269513,0.8613569941740894,0.8752510361900713,0.9819040314438859,0.28938595666405725,33.0,cju14hjh2ob2o0835ouz3r5aa,kvasir-seg,segformer,polypseg/runs/segformer_seed2024/best.pth,False
0.9562198704150944,0.9161123528911854,0.9280589278381447,0.9861433209618908,0.5190970440864777,12.874061508662685,cju16jgnyzp970878melv7r25,kvasir-seg,segformer,polypseg/runs/segformer_seed2024/best.pth,False
0.8870172061017083,0.7969729729557411,0.8514668514471826,0.925665494703022,0.24569739229208232,6.43363220693949,cju17r8il13910799dr2wme2e,kvasir-seg,segformer,polypseg/runs/segformer_seed2024/best.pth,False
0.9748461792908041,0.9509267386004674,0.9669519109592426,0.9828704074255373,0.6049609882143695,8.94427190999916,cju18849rrsgr0988p90hkygb,kvasir-seg,segformer,polypseg/runs/segformer_seed2024/best.pth,False
0.9402564904575437,0.8872491145178129,0.8880556313022087,0.9989774528299045,0.24061768103240014,10.816653826391969,cju1b75x63ddl0799sdp0i2j3,kvasir-seg,segformer,polypseg/runs/segformer_seed2024/best.pth,False
0.9540951253202842,0.9122197901720782,0.9629852596158089,0.9453676342769465,0.21032636239537916,19.72308292331602,cju1c0qb4tzi308355wtsnp0y,kvasir-seg,segformer,polypseg/runs/segformer_seed2024/best.pth,False
0.9749463135281072,0.9511173184340727,0.9600621018238662,0.990299304198744,0.5188755548463843,106.0,cju1c3218411b08014g9f6gig,kvasir-seg,segformer,polypseg/runs/segformer_seed2024/best.pth,False
0.8539986378433021,0.745198623705066,0.8392869724452949,0.869235259771824,0.4542501397420406,317.75322710207575,cju1cbokpuiw70988j4lq1fpi,kvasir-seg,segformer,polypseg/runs/segformer_seed2024/best.pth,False
0.9630028542168049,0.9286456169457382,0.9715310224873871,0.9546231048422238,0.5111887958888879,6.32848376619156,cju1cdxvz48hw0801i0fjwcnk,kvasir-seg,segformer,polypseg/runs/segformer_seed2024/best.pth,False
0.11841589744384146,0.06293415068875836,0.9440279859952021,0.06316986305945527,0.12717321534482756,306.307116992411,cju1drnhbrb9409935wi7vkhg,kvasir-seg,segformer,polypseg/runs/segformer_seed2024/best.pth,False
