dice,iou,precision,recall,boundary_f1,hd95,name,dataset,model,checkpoint,tta
0.9142896768516084,0.8421119863724885,0.8828623722135555,0.9480370068526244,0.3259417548003815,36.74361734432406,cju14hjh2ob2o0835ouz3r5aa,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9562774314375384,0.916218025978529,0.9233655455354873,0.991622217065771,0.5740114058027296,13.0,cju16jgnyzp970878melv7r25,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.898024559518179,0.8149224806004137,0.9584045583772535,0.844801607211331,0.41926168486249027,8.200222875501128,cju17r8il13910799dr2wme2e,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9794650238672701,0.9597564481120554,0.9789950686366014,0.9799354305051363,0.6600288112310583,5.0,cju18849rrsgr0988p90hkygb,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9469472867442245,0.8992401565696558,0.9005672646732437,0.9983639245309148,0.2793295589576726,10.295630140987,cju1b75x63ddl0799sdp0i2j3,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9182462310854017,0.8488495787786757,0.9850079141479249,0.859960020857935,0.19052435472981527,59.481089431852205,cju1c0qb4tzi308355wtsnp0y,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9751906835507821,0.9515825704333412,0.9633933863794597,0.9872804918437078,0.5146529066983612,109.0,cju1c3218411b08014g9f6gig,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.8961014736023275,0.8117607299708566,0.9167239141980251,0.8763864565026533,0.2772811916691877,26.968443337083258,cju1cbokpuiw70988j4lq1fpi,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9550238204156999,0.9139192252168045,0.963085608810797,0.9470958787051724,0.4275867296095238,9.0,cju1cdxvz48hw0801i0fjwcnk,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.12388078392075959,0.06603033690985197,0.9705665930712465,0.06616282374967297,0.17315009610236703,304.0781148538667,cju1drnhbrb9409935wi7vkhg,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9688902334476732,0.9396577017084281,0.9423919440235977,0.9969217998789578,0.558120591801153,8.0,cju1haab178i70799tk9z8y8x,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9739524606770151,0.9492274220740848,0.9825581395326258,0.9654962176787502,0.7406854040962033,17.044003745317532,cju2hos57llxm08359g92p6jj,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9637509672662116,0.9300379897327233,0.9326615483031864,0.9969845340778783,0.23813627442490742,10.770329614269007,cju2hw5gjlr5h0988so2qqres,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9742801562191129,0.9498501585265591,0.9718700005910827,0.976702295529555,0.5081225919792354,8.246211251235321,cju2lberzkdzm09938cl40pog,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9649695222172523,0.9323102487613885,0.940863131931241,0.9903436818555168,0.5436820662245313,7.464724658401368,cju2lcyfgkf5809932fn9gucn,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.8746429171557305,0.777213677764506,0.9597755650361947,0.8033824307620316,0.32613086820587567,238.3312817233511,cju2nqapmzvk20801f9us40dx,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9741065568851079,0.9495202093576649,0.9539585159161322,0.9951240324191191,0.6703932332527751,4.123105625617661,cju2nsmwjlzyl0993jl80chvz,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9445292142985879,0.894889017388484,0.9841021376462158,0.9080158873401877,0.3828676567967855,11.40175425099138,cju2otvvv0l7z0855x7we8cb0,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9694277764725128,0.9406694206780709,0.9582173624885414,0.9809036021946241,0.6633900686211857,9.433981132056603,cju2pjb9v0ywn0878j5g5n69j,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.975922830075911,0.9529778211423777,0.97366645194858,0.9781896903714316,0.49943979265113575,17.909425703596543,cju2qdj95ru8g09886gfi9rsz,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9740151004342124,0.9493464288279782,0.9757719714949884,0.9722645444714402,0.4302150461321944,8.48528137423857,cju2qn2fzs1vy0988l243cvzy,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9307993240848145,0.8705562436051529,0.9409652298410252,0.9208507293506634,0.13775018833863287,65.0288205960997,cju2qqn5ys4uo0988ewrt2ip2,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.7722556421317529,0.6290036172291056,0.9835964416054733,0.6356717955513752,0.35446503793970663,83.40743355769631,cju2qtee81yd708787bsjr75d,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.6305096117378208,0.46039725224936323,0.9690862625516296,0.4672597172375943,0.19998928135755453,90.54553794957096,cju2qxxko229x08786gvxxhur,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9686070639673257,0.9391251676525351,0.9510581430991739,0.9868157846858819,0.5328614262472684,14.548099842796786,cju2r2obh2bjm08553kng0rh7,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9804798288195139,0.9617071408054947,0.9688625143360406,0.9923791232916953,0.4050669153321705,60.00708284150349,cju2r6mt2om21099352pny5gw,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9620431115267459,0.9268623024813962,0.9911745394133267,0.9345751848193041,0.5037084991040225,15.039408929335453,cju2rlqdnoz9k0993cpjae3x0,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.8500439753551002,0.7391969406983099,0.7870521172317976,0.9239961758640538,0.43061361806334214,9.205780829928198,cju2rmd2rsw9g09888hh1efu0,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9620085893544598,0.9267982176809867,0.9701815758625657,0.9539721539565279,0.8143138999232243,4.3344387942713976,cju2syxa93yw40799x2iuwabz,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9761006871319063,0.9533170643485479,0.9906081239681117,0.9620120393972911,0.7402080456609788,5.656854249492381,cju2t16vuucaq0835xcpsivn2,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9198209198171761,0.8515448379739898,0.8608867895713782,0.9874169870588306,0.28256698059025714,11.180339887498949,cju2t2ivz43i10878zeg8r1br,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9716097676595199,0.9447870439689655,0.9478461983177343,0.9965955377165991,0.6576920168782099,5.407454161520024,cju2upu4evw7g08358guwozxv,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.5063050847446185,0.33896151052911233,0.9697861656915436,0.3425792837690982,0.29257103462204603,163.33094823248547,cju2uzabhs6er0993x3aaf87p,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9669916581598909,0.9360927874380743,0.9971833848730386,0.93857443493818,0.3787812167266823,10.153590005366173,cju2xyd9vyi7m098831qcucse,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9179341650972276,0.8483163736333171,0.8616564132677305,0.9820770007740222,0.1756141086620113,55.59133068012769,cju2yi9tz8vky0801yqip0xyl,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9605019952786656,0.9240056170537377,0.9378424403951247,0.9842836328295594,0.4692186625717264,18.59251207784367,cju2yyhsp933j0855hp32e012,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9315992924034213,0.8719568283505736,0.8723848088786282,0.9994376888943597,0.36378732542908604,13.416407864998739,cju2zrojo9kcd0878ld2epejq,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9757154402667135,0.9525823961661398,0.9622143268667541,0.9896008216624962,0.33931484837630216,13.601470508735444,cju30qbm1ad3x0855znuhpz9u,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9186108293461851,0.8494729319240242,0.8535906642690593,0.994353236426883,0.5075702456546547,25.651488493055666,cju30u1hbakn808019g15nb8b,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9686568249546627,0.9392187279584034,0.9441451658566477,0.9944751381141221,0.6210008122104224,3.605551275463989,cju3128yi0rpu0988o4oo5n8n,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.988503375843034,0.9772680918899797,0.990379375784982,0.9866344695887636,0.8444110234205373,4.47213595499958,cju31y80qbawn0801twwm2l5s,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.893538524923618,0.8075640635042758,0.9794713882463644,0.8214679246575346,0.4636816631253534,109.43426650593169,cju32a52lb9rc0799xi40qs00,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.8955248730470875,0.8108148850012687,0.9625965127551194,0.837191203609194,0.17792367489080543,128.35315571570501,cju32gzs6xo8x0993r8tedbpb,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9558088016969516,0.9153580333278712,0.9453806189250265,0.9664696101932085,0.5538708744607105,12.929822128134688,cju32srle1xfq083575i3fl75,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9058934451977838,0.8279755214166904,0.9652601846161577,0.8534061067894202,0.31199759455281845,40.800734900967115,cju35c4wzdhow0799h6eq4sgs,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9646612551337834,0.9317349127685105,0.98281903922589,0.9471622377874,0.608915542978216,29.924764909979935,cju35fxqyzt5p0993vusm54qz,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9633486824160271,0.9292890155787527,0.9593714285686875,0.967359050442317,0.379387337391851,9.0,cju3ttznuftyf09875t11850w,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9875818956611784,0.9754684269560124,0.9792543092206365,0.9960523326255338,0.5252644603780946,32.049999999999955,cju3u39fog1bo0871lxjrabks,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.9601052070686452,0.9232714824566136,0.9567103479418059,0.9635242451112396,0.4801883661129744,14.80532133506744,cju3u4lxmg59o0755rz42b9en,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.12288284078890968,0.06546359676374945,0.5493472584569531,0.06917866771835879,0.04299758546581066,231.54544239459432,cju3uhb79gcgr0871orbrbi3x,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
0.8351506781543291,0.7169602647242447,0.977868150167162,0.7287861209285732,0.37396888525523353,166.19326005338445,cju3xeexgii1j0817zs68tb4g,kvasir-seg,segformer,polypseg/runs/segformer_seed1337/best.pth,True
