dice,iou,precision,recall,boundary_f1,boundary_f1_2px,tolerance_px,hd95,hd95_pct_diag,n_lesions,n_pred_components,detected_iou025,det_rate_iou025,detected_iou05,det_rate_iou05,n_false_positives,name,dataset,model,checkpoint,tta
0.9328389361010131,0.8741313449844079,0.9381888672059849,0.9275496739643276,0.2796041325722203,0.09491981578271642,9,69.85340686142723,4.058773085859816,1,1,1,1.0,1,1.0,0,cju0qoxqj9q6s0835b43399p4,kvasir-seg,segformer,polypseg/runs_repeat2/segformer_seed42_fold0fixD3/best.pth,False
0.8424891388217908,0.7278455581524621,0.9398155790852772,0.7634291187732151,0.3305687009309274,0.1667945292160174,4,100.38398694664038,12.328408643813631,1,2,1,1.0,1,1.0,1,cju0qx73cjw570799j4n5cjze,kvasir-seg,segformer,polypseg/runs_repeat2/segformer_seed42_fold0fixD3/best.pth,False
0.9107864046809666,0.8361871432702738,0.9854183032159003,0.8466632919900166,0.5498556665854833,0.42837028828030144,4,29.0,3.5710792494562664,1,1,1,1.0,1,1.0,0,cju0rx1idathl0835detmsp84,kvasir-seg,segformer,polypseg/runs_repeat2/segformer_seed42_fold0fixD3/best.pth,False
0.7838386285829002,0.6445186033737883,0.6519220111811581,0.9826852976839103,0.4960064316637811,0.4053336152789586,4,50.46268034567028,6.477772631933432,1,1,1,1.0,1,1.0,0,cju0sxqiclckk08551ycbwhno,kvasir-seg,segformer,polypseg/runs_repeat2/segformer_seed42_fold0fixD3/best.pth,False
0.9804479861774048,0.9616458727803615,0.9685546092612218,0.9926370841059254,0.7274538678806474,0.4816331727497761,4,20.220153254455276,2.4743802371579036,1,1,1,1.0,1,1.0,0,cju0t4oil7vzk099370nun5h9,kvasir-seg,segformer,polypseg/runs_repeat2/segformer_seed42_fold0fixD3/best.pth,False
0.9378390884078479,0.8829538708989497,0.88600772438091,0.9961115131603718,0.3412243950142094,0.1896045106989872,4,26.836539925506607,3.2458065700553216,1,1,1,1.0,1,1.0,0,cju15czxqp3lv0835jvhgzurz,kvasir-seg,segformer,polypseg/runs_repeat2/segformer_seed42_fold0fixD3/best.pth,False
0.5593744742785759,0.3882858274348965,0.9994249869289089,0.38837258904863203,0.33251494319075464,0.2060510865389103,4,145.37088324892102,18.291507206316144,1,1,1,1.0,0,0.0,0,cju15jr8jz8sb0855ukmkswkz,kvasir-seg,segformer,polypseg/runs_repeat2/segformer_seed42_fold0fixD3/best.pth,False
0.8366895234770491,0.7192314866602528,0.7272350056554989,0.9849289874272763,0.48899937675876803,0.3046761545444746,4,46.24541333720377,5.663635502379261,1,1,1,1.0,1,1.0,0,cju15ptjtppz40988odsm9azx,kvasir-seg,segformer,polypseg/runs_repeat2/segformer_seed42_fold0fixD3/best.pth,False
0.9207752262058101,0.8531820697264715,0.8575242650920335,0.9941000096689102,0.3843069055982362,0.26061682985697276,4,19.221077819516303,2.3121286953022215,1,1,1,1.0,1,1.0,0,cju17bz250pgd0799u1hqkj5u,kvasir-seg,segformer,polypseg/runs_repeat2/segformer_seed42_fold0fixD3/best.pth,False
0.9755463467825625,0.952260108320884,0.9806194752341618,0.9705254387326889,0.7055227957138785,0.4341171479562832,4,20.05115279121013,2.4575960839930286,1,1,1,1.0,1,1.0,0,cju17v6ih0u7808783zcbg1jy,kvasir-seg,segformer,polypseg/runs_repeat2/segformer_seed42_fold0fixD3/best.pth,False
