,dice,dice,iou,iou,boundary_f1,boundary_f1,hd95,hd95
,mean,std,mean,std,mean,std,mean,std
model,,,,,,,,
unet,0.903655802653431,0.01332682634664208,0.853370709740565,0.016078597518732928,0.47933173091010334,0.02506322678188297,39.85065683033145,4.302918091723059
unetpp,0.9160388472699298,0.008641520317714198,0.8684325450548832,0.010825100538705286,0.513573249367853,0.004182459765394991,40.846838899432555,5.688345994178997
segformer,0.9180024080830606,0.0003906415175172025,0.8657988439555674,0.0010952316377539387,0.42846099405871235,0.009400202173530298,40.438749630643535,2.1720964033314507
