dice,iou,precision,recall,boundary_f1,boundary_f1_2px,tolerance_px,hd95,hd95_pct_diag,name,dataset,model,checkpoint,tta
0.7556725031146486,0.6072939037400972,0.6107419455279807,0.9907892049901758,0.25272249192991336,0.17279434536614507,4,174.04022523543227,21.314554835917,cju0qkwl35piu0993l0dewei2,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.8123590838957927,0.684010691178068,0.861534105207458,0.7684946115829353,0.5730552825984256,0.4395875627186259,4,80.06590895025589,9.813384115438472,cju0roawvklrq0799vmjorwfv,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.9536833192169615,0.9114671845843532,0.9738025246327701,0.934378629492829,0.7505682179364748,0.5421550202760996,4,5.830951894845301,0.7142101603343823,cju0s690hkp960855tjuaqvv0,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.952587339109034,0.9094670846337964,0.9214253954079817,0.9859308094815066,0.8284518328469069,0.7693222175812869,4,15.652475842498529,1.9139046596048115,cju0vtox5ain6099360pu62rp,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.8303688904009046,0.7099408382575623,0.7100591715917154,0.9997653132950038,0.2527724549084661,0.11220122876690646,4,28.709394808710805,3.5104379046308662,cju14g8o4xui30878gkgbrvqj,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.9568736765914968,0.9173133254511606,0.9273931679414796,0.9882900091327179,0.8218158564835388,0.6559624308511157,4,31.224887344895965,3.759056492217343,cju16fpvhzypl0799p9phnlx6,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.9581733913362388,0.9197052401696523,0.9545094040281299,0.9618656162530007,0.8523680774726223,0.6576561602920296,4,8.952631123499284,1.0983170057300342,cju18kevfrojc0835bn90f1in,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.9369564415136453,0.8813904510627559,0.8869188551371405,0.9929775769155285,0.4818749555878201,0.35132331784478316,4,46.06517122512408,5.637086320086481,cju1c0qb4tzi308355wtsnp0y,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.974078037984133,0.9494660159824785,0.9601273065352594,0.9884401575654596,0.7000417612958071,0.4824583967878666,4,98.02040603874276,11.800338608745866,cju1c3218411b08014g9f6gig,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.9678941880221505,0.9377858130334054,0.9879558568092097,0.9486310580337334,0.8279530465319118,0.5976493092072194,4,7.0,0.8427058568658888,cju1c4fcu40hl07992b8gj0c8,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.9591123351491999,0.9214369307437976,0.9516027325225874,0.9667414050770513,0.7395400625567968,0.4924819666783603,4,8.071455423445379,1.0526407486995415,cju1cdxvz48hw0801i0fjwcnk,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.980138525755057,0.9610506431578907,0.9842468908324219,0.9760643157305002,0.7848219805356648,0.6251298934674677,4,18.805551275463944,2.3141793021799253,cju1cj3f0qi5n0993ut8f49rj,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.8981566313620972,0.8151400252763668,0.9643883051962295,0.8404375707265861,0.5924577920523317,0.43489124362908615,4,52.556781995566475,6.746587412742991,cju1cnnziug1l0835yh4ropyg,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.9077151335244235,0.8310241782011543,0.9138162807929229,0.9016949152409478,0.7832494985859672,0.5634756962363915,4,9.08821700196851,1.112294715072401,cju1cu1u2474n0878tt7v4tdr,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.9754560859005038,0.9520881169431014,0.986688499098242,0.9644765326326721,0.6003642331045101,0.40363237086567555,4,25.015974481593766,3.0092044256286457,cju1cyjb5qtie0993njqne9m3,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.964865519745663,0.93211610486455,0.9350929926689128,0.9965962558764812,0.7726889669892375,0.5040508996885043,4,6.082762530298219,0.7443597089937086,cju1d50a94qf50855wsowacrc,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.5541113513640759,0.3832323823047051,0.9982372910841786,0.38349189894127483,0.15880797164720295,0.14394183478774844,4,166.9688031085762,20.50585654248991,cju1drnhbrb9409935wi7vkhg,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.23885609340092126,0.13562554002879473,0.13835866261356122,0.8728667305681138,0.3390060916315021,0.21199559103066998,4,255.08625748053495,31.24019183267981,cju1egx9pvz2n0988eoy8jp23,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.973884344176782,0.9490980267672336,0.981873905427997,0.9660237564469076,0.7580676415341683,0.5087536481063721,4,15.65342081832188,1.9170608171212633,cju1expq45zst0855rjqwwj4m,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.9546265237651074,0.9131918357096381,0.9480646104814974,0.9612799050914081,0.679702696613608,0.45649186865174,4,10.44030650891055,1.2796299873208925,cju1f8w0t65en0799m9oacq0q,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.9317179106172915,0.872164683726628,0.882838391056636,0.9863272269656455,0.6960721982113837,0.5010080145193858,4,35.173851746011906,4.667710134912641,cju1ftaji6isw0855108yqcse,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.9774832949613913,0.9559582646862311,0.9822080120331683,0.972803814913297,0.7915001263968506,0.6064169770095347,4,42.44999999999993,5.207804973764661,cju1fuoa4wmc50835qfd11sp9,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.8118094227869179,0.683231661953614,0.687851747232698,0.9902649414633694,0.4391942720869241,0.3008667422774672,4,79.25591140627944,9.714105694249984,cju1fyb1d69et0878muzdak9u,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.977555210732608,0.9560958410605734,0.9864298480064111,0.9688388349499513,0.7812296214292924,0.4276506917179973,4,7.046194077712549,0.8615725597351385,cju1g20bdwq6u0835e16xugcd,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.9245883667482382,0.8597529896087568,0.896032254108863,0.9550245347101491,0.3858399173733566,0.1719671159988993,4,38.28837943815329,4.693521683349562,cju1gghyjwxt80835vx0wgxw0,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.6063650484146795,0.43509603983806006,0.43686407720688125,0.9907840737238434,0.4729189302182906,0.3841787163462554,4,232.8540313720762,28.54006258896335,cju1h5w4wxajx0835mc954kxy,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.9779739217633341,0.9568972285429972,0.9974629675055345,0.9592318589604941,0.9045599206838697,0.6706917480067054,4,5.0,0.6418379471285087,cju1h89h6xbnx08352k2790o9,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.9768226017932651,0.9546952498220609,0.962157809980669,0.991941341261744,0.8776464844331663,0.762688586528025,4,8.06225774829855,1.079694149024743,cju1haab178i70799tk9z8y8x,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.9685010309770744,0.9389258351799176,0.9449306447060267,0.9932773800699471,0.7444865500680262,0.5045017459119874,4,36.0,4.551972250935795,cju1hmff8tkp809931jps6fbr,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.9838372605780088,0.9681886792440652,0.9757120945137022,0.9920988863670446,0.7604063167580671,0.49305637895779797,4,56.358873048079985,6.903174727186155,cju2hdr06v2bq0799mbm3bks1,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.9896707076451644,0.9795526222331721,0.993728282055696,0.9856461341214601,0.9781660471968446,0.8843626336120323,4,2.914213562373095,0.3639390709525649,cju2hqt33lmra0988fr5ijv8j,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
0.9833427274607796,0.9672312922178444,0.9797966362197691,0.9869145800443818,0.8581312755430202,0.7034174576789294,4,6.4031242374328485,0.7974002786342277,cju2lberzkdzm09938cl40pog,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold2/best.pth,False
