dice,iou,precision,recall,boundary_f1,boundary_f1_2px,tolerance_px,hd95,hd95_pct_diag,name,dataset,model,checkpoint,tta
0.8614713249564395,0.7566531645972635,0.7743878756657275,0.9706222216526036,0.20818127899684585,0.03667725945744056,9,248.49496627822563,14.43858970404264,cju0qoxqj9q6s0835b43399p4,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold0/best.pth,True
0.8881960094254477,0.798878234792493,0.9594922074735327,0.8267624521064878,0.44050990178747296,0.3056784503963451,4,66.24182107374382,8.13532381356398,cju0qx73cjw570799j4n5cjze,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold0/best.pth,True
0.8577832888190152,0.7509812108528142,0.986615469001719,0.7587108748807951,0.4684550704106164,0.3112056274621937,4,57.7485440990368,7.111194052357946,cju0rx1idathl0835detmsp84,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold0/best.pth,True
0.635244511218351,0.4654639724405502,0.4664744821678892,0.9953675577081154,0.36723928469781286,0.3437101732201785,4,296.2338602970103,38.02682655259731,cju0sxqiclckk08551ycbwhno,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold0/best.pth,True
0.9829979165639896,0.9665643095271393,0.9827655417873321,0.9832304012557268,0.8151168193414153,0.560511487193984,4,9.433981132056603,1.1544549725773217,cju0t4oil7vzk099370nun5h9,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold0/best.pth,True
0.9447437612669394,0.8952742723427985,0.9053342309511075,0.9877404651051644,0.572136950437469,0.4584219355452464,4,41.00548535860495,4.959502013102932,cju15czxqp3lv0835jvhgzurz,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold0/best.pth,True
0.8591441670906896,0.7530698816692514,0.9989096342549855,0.7536894278713004,0.4353332840613612,0.3174886494309289,4,105.0,13.211780885822268,cju15jr8jz8sb0855ukmkswkz,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold0/best.pth,True
0.9157588603516642,0.8446081105617175,0.884666666662454,0.9491161745123678,0.5411764205883254,0.40392151862754266,4,19.9623583103198,2.44477263968118,cju15ptjtppz40988odsm9azx,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold0/best.pth,True
0.9544151153944628,0.9128050045927457,0.9190447761166596,0.9926169519908675,0.5567378252368941,0.35158931807620625,4,9.337484628412922,1.1232182895267115,cju17bz250pgd0799u1hqkj5u,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold0/best.pth,True
0.9836351488537733,0.9677972902589639,0.9833876956166215,0.9838827266564392,0.8034147508109101,0.5243808864203542,4,11.661903789690601,1.4293566750940596,cju17v6ih0u7808783zcbg1jy,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold0/best.pth,True
0.9801356713157812,0.9610451544866819,0.9775831695024444,0.9827015373534309,0.8241205530364178,0.6839864619448224,4,8.54400374531753,1.1936400927985669,cju1871y11d6r0799k6cw4yze,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold0/best.pth,True
0.957525691107125,0.9185125071562034,0.932670867663923,0.9837415000716614,0.7591801288514259,0.5183195326956911,4,10.63014581273465,1.3930459878274257,cju1b75x63ddl0799sdp0i2j3,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold0/best.pth,True
0.956722674021143,0.9170358160745955,0.9281593215594044,0.9870998743217746,0.7047164227983839,0.5391402228285049,4,17.4928556845359,2.138936890324156,cju1bhnfitmge0835ynls0l6b,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold0/best.pth,True
0.9506203879461509,0.9058879904152071,0.9104799287199767,0.9944634402932739,0.7126066614082182,0.5881089817101508,4,70.33543473106504,9.330933409456668,cju1c6yfz42md08550zgoz3pw,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold0/best.pth,True
0.96944468285568,0.9407012575918988,0.9751359751275563,0.9638194385104204,0.9855126542038662,0.7434655840834302,4,3.605551275463989,0.4415687251072455,cju1c8ffau5770835g0g343o8,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold0/best.pth,True
0.9817064083439238,0.9640701035418971,0.9892251088714926,0.9743011388811776,0.9443420821877402,0.7614268323739396,4,4.242640687119285,0.5195925105955691,cju1d31sp4d4k0878r3fr02ul,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold0/best.pth,True
0.881822978234002,0.7886255584480629,0.9895230672367434,0.7952659157973917,0.4263599192657597,0.3320014258656617,4,113.43742621655984,13.903608303771765,cju1d96gsv62d09881b3wecw2,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold0/best.pth,True
0.6241345202725439,0.45363048166320596,0.9720510563166362,0.45962539021373955,0.38059696827183065,0.1968156724602094,4,62.36786021620689,8.006011873593605,cju1ddr6p4k5z08780uuuzit2,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold0/best.pth,True
0.9635829444708698,0.9297250940924783,0.9932305186491921,0.9356540084343322,0.8244949148697737,0.5675877020551423,4,8.06225774829855,0.9705874034362257,cju1dhfok4mhe0878jlgrag0h,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold0/best.pth,True
0.9243521804635024,0.8593446327644775,0.8892058740955513,0.962391172297214,0.46181313813142116,0.21155904865805922,4,13.001920240520263,1.5923338501998692,cju1efbr0rqxz09931z0lf4vf,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold0/best.pth,True
0.9803643083864677,0.9614848876416643,0.9965905928176374,0.9646579448048279,0.8767314324376679,0.6668894668622478,4,6.708203932499369,0.8165098871231973,cju1erep75us208553i4ofwwe,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold0/best.pth,True
0.9709202873747533,0.943484042550868,0.9892331525923335,0.9532731208455791,0.8650407474148352,0.7853074375476323,4,21.095023109728988,2.581439795645547,cju1f5x1164xv08555654c24r,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold0/best.pth,True
0.6033033356676681,0.4319501514353995,0.43642069153620155,0.9768344821526183,0.4283538744851149,0.33958217120678924,4,201.36474534801133,24.6414030635336,cju1fjsb4sipq09931lvd8e41,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold0/best.pth,True
0.9775593164074632,0.9561036958864209,0.9750920600729236,0.9800390901111156,0.9480835469445452,0.7690981958972404,4,4.170919650218307,0.5354109011868152,cju1fmsyf6gxb0801cimx2gle,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold0/best.pth,True
0.8933341773726234,0.8072302940120853,0.847618475579028,0.944262295075649,0.5476094220537366,0.3483179928624305,4,25.203030089010742,3.1360396611252157,cju1hirfi7ekp0855q0vgm9qq,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold0/best.pth,True
