dice,iou,precision,recall,boundary_f1,boundary_f1_2px,tolerance_px,hd95,hd95_pct_diag,name,dataset,model,checkpoint,tta
0.9087524577374743,0.8327647234405886,0.9747909646799581,0.8510939679200421,0.39864169381818326,0.2531845890622266,4,40.07231127324479,4.832930699885213,cju15mhjczc8z0801kit5c6di,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold1/best.pth,False
0.9375320677210266,0.8824097549090617,0.9524367995705963,0.923086638028251,0.782207842466929,0.4695863246985331,4,6.60142603922608,0.8083569383900344,cju17hw9hr9c5098800fu4u8e,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold1/best.pth,False
0.8533527912463421,0.7442156442990773,0.9931126781499768,0.7480766169677767,0.5573158879562705,0.42357076618473505,3,158.1763635436039,22.65781272060749,cju17x0j4nfc10993y31pvlgs,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold1/best.pth,False
0.9431134324942003,0.8923506660888894,0.8973638720781257,0.9937784158830235,0.6244659934650268,0.4815932198696075,4,10.556714851292083,1.2928716753878065,cju17z0qongpa0993de4boim4,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold1/best.pth,False
0.9773997134652983,0.9557983958496872,0.9782055418110255,0.9765952116774269,0.9173892898699654,0.7290549783588688,4,5.0,0.6123456461597834,cju1alwgo30z60855fm3y23sm,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold1/best.pth,False
0.9708647827069969,0.9433792240253147,0.9597636752523185,0.9822256971541192,0.8633972936670323,0.6947697226012035,4,5.385164807134504,0.6477885473656894,cju1aqqv02qwz0878a5cyhr67,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold1/best.pth,False
0.6873897336776973,0.5236815156136477,0.8177911044396022,0.5928555901703293,0.36589386524301254,0.16596099995857427,4,57.6713857439206,6.942859219996259,cju1b0y2e396p08558ois175d,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold1/best.pth,False
0.9237065185579667,0.8582292232415749,0.8707290190452627,0.983548243655104,0.6869725278843567,0.5037138255725603,4,17.0,2.0936706819776334,cju1cqc7n4gpy0855jt246k68,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold1/best.pth,False
0.9547745447150408,0.9134627748371678,0.9594813614132971,0.9501136819452974,0.8829255863389867,0.7451437377500658,4,6.708203932499369,0.8643580805013559,cju1egh885m1l0855ci1lt37c,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold1/best.pth,False
0.8776941333123447,0.7820453936525777,0.7833045811754201,0.9979486678526998,0.32554539010739597,0.17293791374941211,4,38.897300677553446,4.914688718180409,cju1f15k3w4ct0835cmde6ypo,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold1/best.pth,False
0.841840214787866,0.7268774356844644,0.8746268206615081,0.8114228961492678,0.45020030698512487,0.27064765139195257,4,71.78955169017868,8.635659459076123,cju1ffnjn6ctm08015perkg37,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold1/best.pth,False
0.9172899962281801,0.8472166997927711,0.8667751449113518,0.9740571428460106,0.6152259921568883,0.38277881499216726,4,11.045361017187261,1.3505702312227685,cju1fm3id6gl50801r3fok20c,kvasir-seg,unet,polypseg/runs_cv/unet_seed42_fold1/best.pth,False
