dice,iou,precision,recall,boundary_f1,boundary_f1_2px,tolerance_px,hd95,hd95_pct_diag,name,dataset,model,checkpoint,tta
0.9333045542834737,0.8749494131912688,0.9244847344545358,0.9422942817273747,0.3402429807419956,0.1637970649948909,4,19.213274414704465,2.3172215630632227,cju15mhjczc8z0801kit5c6di,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.9284218790831691,0.8664061545870508,0.9632093401987075,0.8960596110015653,0.6811237364617735,0.42309030864062014,4,7.810249675906654,0.956379648664188,cju17hw9hr9c5098800fu4u8e,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.952288877667601,0.9089231347927561,0.996655173524315,0.911704191058458,0.38004714567344583,0.3276184447510079,3,154.98983648823716,22.20136188539945,cju17x0j4nfc10993y31pvlgs,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.9291727466580728,0.867714884691469,0.8750528541179965,0.9904283321309498,0.5255861467666553,0.4195274373181451,4,14.866068747318506,1.8206344945865023,cju17z0qongpa0993de4boim4,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.9710100919871911,0.9436536592107219,0.9692960559126692,0.9727302007623636,0.8531630376398818,0.525799986902213,4,5.0,0.6123456461597834,cju1alwgo30z60855fm3y23sm,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.9650145772570072,0.9323943661925752,0.9472812170460044,0.9834245504248974,0.8497533138490654,0.556351380012653,4,5.0990195135927845,0.613367754190828,cju1aqqv02qwz0878a5cyhr67,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.9103866875778818,0.8355135507239436,0.8598389693986483,0.9672487500835646,0.4283592902889953,0.18021449112589588,4,18.259819334114624,2.1982366711673413,cju1b0y2e396p08558ois175d,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.942033927197417,0.8904197888897718,0.9045592207505561,0.9827478879414606,0.7522193015467662,0.5510606229862093,4,11.0,1.3547280883384687,cju1cqc7n4gpy0855jt246k68,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.9142391525706917,0.8420262664059784,0.9285517241251234,0.9003611073839727,0.6381417593414711,0.4314979762390126,4,10.295630140987,1.3266011581880697,cju1egh885m1l0855ci1lt37c,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.8662838739741231,0.7641100396188156,0.7650107587224904,0.9984615008889144,0.20989878801865944,0.08626138166595451,4,36.05551275463989,4.5556277344894704,cju1f15k3w4ct0835cmde6ypo,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.8230763893701359,0.6993456346156938,0.8165386415561018,0.8297196732307104,0.34174619877710855,0.20754792537944763,4,98.6154146165801,11.862577742784396,cju1ffnjn6ctm08015perkg37,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.7079203797755146,0.5478922263726448,0.556865828088595,0.9714285714174693,0.3518827628144678,0.2737643760805177,4,52.0,6.358293940261646,cju1fm3id6gl50801r3fok20c,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.9613884804674251,0.9256478118980387,0.9381784154651392,0.985776088090025,0.8725182030196975,0.6578456807779164,4,12.020797289396148,1.4873830172861462,cju1gi7jlwyld0835cdf6g6qz,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.9827014430387758,0.9659911894244758,0.980416703922679,0.9849968556254753,0.8949519391594886,0.7700042597422604,4,6.4031242374328485,0.8861990964482458,cju1hp9i2xu8e0988u2dazk7m,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.9803684801364297,0.9614929129178019,0.9799709559983781,0.980766326913966,0.817076862418492,0.6241875244061794,4,6.4031242374328485,0.8211820060375441,cju1hs0za7jha0855vj0mdrjt,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.9369788106566166,0.8814300411409282,0.8875938875823932,0.9921829762450466,0.8292078707933077,0.5266695393651128,4,8.06225774829855,1.0776686086202487,cju2hgsptlfam0835o3b59h1o,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.7816604127488078,0.6415784407961198,0.9253192670481588,0.6766138854917456,0.7317326849294291,0.4967866110471395,4,319.0677017309762,39.85974077332702,cju2hjrqcvi2j0801bx1i6gxg,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.9604950562244491,0.9239927736522996,0.974205392998338,0.9471652647293621,0.7006197290800377,0.4375440573388327,4,16.0,2.0556792311432206,cju2hlm19vjjf0801o69qnber,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.9553655034586718,0.9145452372306137,0.9992165056019952,0.9152015309064082,0.8796531400969897,0.6497051059086346,4,5.385164807134504,0.6600398530438856,cju2hx006vidl0799igm81vmh,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.9824056805151844,0.9654197765299571,0.9693440151344054,0.9958241591359869,0.8716561094838307,0.49785279220402445,4,5.385164807134504,0.691235065109714,cju2lejzcy4pc0878c9rlonot,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.7471252460355663,0.5963287580593835,0.5965260545881037,0.9994456762680193,0.1561595212158204,0.10381131379786611,4,35.537948027032414,4.428752894242344,cju2lyynuymli0855g7fxgbhe,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.8916893504034484,0.8045482110345525,0.8147761468991747,0.9846370788148113,0.4628960252164819,0.2630383860068269,4,33.83784863137726,4.3436830601616805,cju2m71z2ywwv080131bcrsd3,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.9403777993850487,0.8874651728128203,0.9889253097487006,0.8963737540966166,0.5135462265898334,0.19251157579606068,9,49.42012691437988,2.8715146480654137,cju2nd7l7z98o0799gfjvyfmw,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.7298394448472661,0.5746040859846294,0.995149768649043,0.5762178104965388,0.49164415524735144,0.4174466863700595,4,150.2697567367764,19.52897970083829,cju2nnqrqzp580855z8mhzgd6,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.9547169123659188,0.9133572748477621,0.9239885718284223,0.9875593757031307,0.7751658722592213,0.6520642698618971,4,21.428716985608876,2.6991112969948783,cju2p4ddkmzxj0993p94o62av,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.9535180399694039,0.9111652913171344,0.9777285838802057,0.9304775280839473,0.7591268658032333,0.42735364445863944,4,6.324555320336759,0.7751774947857664,cju2phaksnahz0993yxogjcpv,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.9775880311644178,0.9561586336648485,0.9779860247513206,0.9771903613730497,0.7440861192972893,0.4846739434588506,4,7.664392248374595,0.9465690247920183,cju2qn2fzs1vy0988l243cvzy,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.9345886065817247,0.8772091347579665,0.8800979939338539,0.9962720494612741,0.6165303775505513,0.531570660600022,3,42.0,6.3721264856253175,cju2r2obh2bjm08553kng0rh7,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
0.9793339833340138,0.9595048403130108,0.9638522035900837,0.9953212311894132,0.5902211696020075,0.3653305415885763,4,63.476845179040346,7.882750059417414,cju2r6mt2om21099352pny5gw,kvasir-seg,segformer,polypseg/runs_cv/segformer_seed42_fold1/best.pth,True
