dice,iou,precision,recall,boundary_f1,boundary_f1_2px,tolerance_px,hd95,hd95_pct_diag,name,dataset,model,checkpoint,tta
0.9842212132314897,0.9689326318406251,0.9842906096188508,0.9841518266274916,0.8022804000301299,0.5722177792115499,4,9.071801070052949,1.0912588653506974,cju0s2a9ekvms080138tjjpxr,kvasir-seg,unetpp,polypseg/runs_cv/unetpp_seed42_fold3/best.pth,True
0.9177973040544037,0.8480826258268188,0.8558266804668561,0.9894431279609129,0.5329601907352379,0.41464160999567373,4,56.79788728465171,6.837701753197798,cju0u82z3cuma0835wlxrnrjv,kvasir-seg,unetpp,polypseg/runs_cv/unetpp_seed42_fold3/best.pth,True
0.949632310024076,0.9040951269605818,0.9079292450147428,0.9953508288921799,0.7534019910892343,0.6847659446446779,4,21.051957896793326,2.5323676644213773,cju0ue769mxii08019zqgdbxn,kvasir-seg,unetpp,polypseg/runs_cv/unetpp_seed42_fold3/best.pth,True
0.9806657133212646,0.9620648752202152,0.9687607671965803,0.9928668958025498,0.8542175179045456,0.6014632852417864,4,5.656854249492381,0.681009172497703,cju13cgqmnhwn0988yrainhcp,kvasir-seg,unetpp,polypseg/runs_cv/unetpp_seed42_fold3/best.pth,True
0.9768529702415978,0.9547532679367345,0.9789598785109515,0.9747551114303799,0.7830897047267052,0.5257485629338458,4,6.324555320336759,0.7738406093896291,cju13fwthn9mq0835gacxgy01,kvasir-seg,unetpp,polypseg/runs_cv/unetpp_seed42_fold3/best.pth,True
0.9094232454138955,0.8338920131843812,0.9707181785901812,0.8554093608773895,0.628715690924168,0.48327773036204197,4,43.0,5.257819989062515,cju13hp5rnbjx0835bf0jowgx,kvasir-seg,unetpp,polypseg/runs_cv/unetpp_seed42_fold3/best.pth,True
0.8993759836227074,0.8171509709401092,0.8314849107652846,0.9793394372250147,0.4424648883903582,0.29184885796170906,4,101.86255568063193,12.453817094573086,cju14hjh2ob2o0835ouz3r5aa,kvasir-seg,unetpp,polypseg/runs_cv/unetpp_seed42_fold3/best.pth,True
0.9674997937784222,0.9370456179558319,0.944630129259676,0.9915042901179614,0.8752309408312293,0.7578467417869337,4,313.25218524916465,38.333290884245606,cju14pxbaoksp0835qzorx6g6,kvasir-seg,unetpp,polypseg/runs_cv/unetpp_seed42_fold3/best.pth,True
0.9826574688921386,0.9659062103911535,0.9742320756766605,0.9912298630576725,0.8174036944663577,0.6289178397968757,4,7.218003284763226,0.8839825770783551,cju15wdt3zla10801odjiw7sy,kvasir-seg,unetpp,polypseg/runs_cv/unetpp_seed42_fold3/best.pth,True
0.907116623192063,0.8300214299548994,0.8309117503575727,0.9987107360408026,0.41991329009466133,0.23610681021608504,4,8.0,0.9927751525045129,cju160wshltz10993i1gmqxbe,kvasir-seg,unetpp,polypseg/runs_cv/unetpp_seed42_fold3/best.pth,True
